Trial,condition,word,response,color,color_of_words,practice01.thisRepN,practice01.thisTrialN,practice01.thisN,practice01.thisIndex,trial_pos.thisRepN,trial_pos.thisTrialN,trial_pos.thisN,trial_pos.thisIndex,trials_neg.thisRepN,trials_neg.thisTrialN,trials_neg.thisN,trials_neg.thisIndex,trial_col_pos.thisRepN,trial_col_pos.thisTrialN,trial_col_pos.thisN,trial_col_pos.thisIndex,trial_col_neg.thisRepN,trial_col_neg.thisTrialN,trial_col_neg.thisN,trial_col_neg.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fixtation.started,fixtation.stopped,words.started,words.stopped,key_response.keys,key_response.started,key_response.stopped,key_response.rt,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,fix_2.started,fix_2.stopped,word_2.started,word_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,positive,curious,p',"(0, 100, 0)",,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.558829625020735,45.55852950003464,45.64162904198747,None,None,45.64162904198747,46.642148624989204,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
5,neutral,participating,q',"(0, 100, 0)",,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.14170949999243,48.141721084015444,48.22521520900773,47.14170949999243,None,48.22521520900773,49.22593087499263,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
None,None,None,None,None,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.72634754201863,50.725811167038046,50.80932258401299,49.72634754201863,q,50.80932258401299,None,0.6872235820046626,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5259557919926,None,space,2.7307929159724154,51.5259557919926,None,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
6,positive,intimate,p',"(0, 100, 0)",,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,54.286629292008,55.292117542005144,55.375634792027995,None,None,55.375634792027995,56.3755874169874,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
4,positive,content,p',"(0, 100, 0)",,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,56.87523187499028,57.87544875004096,57.958775334001984,56.87523187499028,p,57.958775334001984,None,0.6710287489695475,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
18,neutral,ceiling,q',"(0, 100, 0)",,,,,,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,58.661565334012266,59.67579524999019,59.74239733401919,None,None,59.74239733401919,60.74226858402835,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
11,neutral,sweter,q',"(0, 100, 0)",,,,,,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,61.24232900002971,62.24262987502152,62.32610687502893,61.24232900002971,None,62.32610687502893,63.326545917021576,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
10,positive,successful,p',"(0, 100, 0)",,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,63.82627604203299,64.82636504201218,64.90926345903426,63.82627604203299,None,64.90926345903426,65.9091919590137,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
20,neutral,designating,q',"(0, 100, 0)",,,,,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,,,,66.40952779201325,67.40925812500063,67.49261679203482,66.40952779201325,None,67.49261679203482,68.4924184170086,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
14,neutral,sentense,q',"(0, 100, 0)",,,,,,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,68.9930931670242,69.99247566703707,70.07602879201295,68.9930931670242,None,70.07602879201295,71.07592004199978,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
15,neutral,language,q',"(0, 100, 0)",,,,,,0,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,71.57652620901354,72.57593387499219,72.65955862501869,71.57652620901354,q,72.65955862501869,None,0.8533231239998713,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
13,neutral,wrapping,q',"(0, 100, 0)",,,,,,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,73.5428680840414,74.54333933402086,74.62607433402445,None,None,74.62607433402445,75.62632174999453,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
8,positive,joyful,p',"(0, 100, 0)",,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,76.12572020903463,77.12580641702516,77.20956662500976,76.12572020903463,None,77.20956662500976,78.20955004199641,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
7,positive,loving,p',"(0, 100, 0)",,,,,,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,78.71023070899537,79.726199250028,79.79260516702197,78.71023070899537,None,79.79260516702197,80.79328654200071,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
12,neutral,imaging,q',"(0, 100, 0)",,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,81.29365091701038,82.29256470903056,82.37651595904026,81.29365091701038,q,82.37651595904026,None,0.8035152080119587,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
3,positive,interested,p',"(0, 100, 0)",,,,,,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,83.20941033400595,84.20936887501739,84.2926102920319,None,None,84.2926102920319,85.29298625001684,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
2,positive,optimistic,p',"(0, 100, 0)",,,,,,0,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,85.7926177920308,86.79311374999816,86.87635679199593,85.7926177920308,p,86.87635679199593,None,0.6896852490026504,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
19,neutral,moderate,q',"(0, 100, 0)",,,,,,0,14,14,18,,,,,,,,,,,,,,,,,,,,,,,,,87.5925339590176,88.59280333400238,88.67582537501585,None,None,88.67582537501585,89.67630045901751,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
17,neutral,numbers,q',"(0, 100, 0)",,,,,,0,15,15,16,,,,,,,,,,,,,,,,,,,,,,,,,90.17642154201167,91.1763722919859,91.25977566698566,90.17642154201167,q,91.25977566698566,None,0.9363701660186052,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
9,positive,thankful,p',"(0, 100, 0)",,,,,,0,16,16,8,,,,,,,,,,,,,,,,,,,,,,,,,92.22632633399917,93.22683779202634,93.30998583399924,None,p,93.30998583399924,None,0.8793465829803608,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
5,positive,excited,p',"(0, 100, 0)",,,,,,0,17,17,4,,,,,,,,,,,,,,,,,,,,,,,,,94.21002995903837,95.21007400000235,95.29292712500319,None,p,95.29292712500319,None,0.6775112490286119,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
1,positive,powerful,p',"(0, 100, 0)",,,,,,0,18,18,0,,,,,,,,,,,,,,,,,,,,,,,,,95.99320733401692,96.99336395901628,97.07667529198807,None,None,97.07667529198807,98.07714545901399,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
16,neutral,condition,q',"(0, 100, 0)",,,,,,0,19,19,15,,,,,,,,,,,,,,,,,,,,,,,,,98.57706645899452,99.57663695904193,99.66066266701091,98.57706645899452,q,99.66066266701091,None,0.927792082016822,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
15,negative,bored,n',"(0, 100, 0)",,,,,,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,,100.6242809999967,101.62702125002397,101.71013012499316,None,n,101.71013012499316,None,0.9441269989474677,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
8,neutral,monotone,q',"(0, 100, 0)",,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,102.67679662501905,103.6768779589911,103.76016599999275,None,n,103.76016599999275,None,0.9021681660087779,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
11,negative,depressed,n',"(0, 100, 0)",,,,,,,,,,0,2,2,10,,,,,,,,,,,,,,,,,,,,,104.69363262498518,105.69337362499209,105.77812404202996,None,n,105.77812404202996,None,0.6843783320509829,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
18,negative,scared,n',"(0, 100, 0)",,,,,,,,,,0,3,3,17,,,,,,,,,,,,,,,,,,,,,106.49341795902001,107.49344433401711,107.57752925000386,None,n,107.57752925000386,None,0.6316972490167245,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
16,negative,vulnerable,n',"(0, 100, 0)",,,,,,,,,,0,4,4,15,,,,,,,,,,,,,,,,,,,,,108.2266069590114,109.22692145901965,109.31065854203189,None,n,109.31065854203189,None,0.7716468739672564,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
21,negative,vulnerable,n',"(0, 100, 0)",,,,,,,,,,0,5,5,20,,,,,,,,,,,,,,,,,,,,,110.11023729201406,111.11054862500168,111.1939883340383,None,n,111.1939883340383,None,0.7794921659515239,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
6,neutral,joining,q',"(0, 100, 0)",,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,111.99383066699374,112.99366508400999,113.07737383403582,None,q,113.07737383403582,None,0.9539077910012566,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
5,neutral,stone,q',"(0, 100, 0)",,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,114.06015204201685,115.06062766700052,115.1445128750056,None,q,115.1445128750056,None,0.8780665410449728,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
7,neutral,running,q',"(0, 100, 0)",,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,116.0436151670292,117.04401833401062,117.12695150001673,None,q,117.12695150001673,None,0.7213363320333883,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
4,neutral,window,q',"(0, 100, 0)",,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,117.8768227500259,118.87762016704073,118.9612245419994,None,q,118.9612245419994,None,0.758336832979694,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
12,negative,hurt,n',"(0, 100, 0)",,,,,,,,,,0,10,10,11,,,,,,,,,,,,,,,,,,,,,119.74397895898437,120.7440290839877,120.82791279203957,None,None,120.82791279203957,121.82782350003254,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
19,negative,helpless,n',"(0, 100, 0)",,,,,,,,,,0,11,11,18,,,,,,,,,,,,,,,,,,,,,122.32802000001539,123.32793733401923,123.41118083399488,122.32802000001539,None,123.41118083399488,124.41133116703713,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
20,negative,jealous,n',"(0, 100, 0)",,,,,,,,,,0,12,12,19,,,,,,,,,,,,,,,,,,,,,124.91138862504158,125.9110159589909,125.9947311670403,124.91138862504158,None,125.9947311670403,127.01078962499741,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
9,neutral,formula,q',"(0, 100, 0)",,,,,,,,,,0,13,13,8,,,,,,,,,,,,,,,,,,,,,127.49458258401137,128.4943420420168,128.57809704198735,127.49458258401137,None,128.57809704198735,129.57782620901708,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
1,neutral,design,q',"(0, 100, 0)",,,,,,,,,,0,14,14,0,,,,,,,,,,,,,,,,,,,,,130.07800224999664,131.07755920902127,131.16132950002793,130.07800224999664,q,131.16132950002793,None,0.6483322079875506,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
14,negative,anxious,n',"(0, 100, 0)",,,,,,,,,,0,15,15,13,,,,,,,,,,,,,,,,,,,,,131.827986416989,132.82803170901025,132.91161608399125,None,None,132.91161608399125,133.9116395000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
17,negative,guilty,n',"(0, 100, 0)",,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,134.41173745901324,135.41130116704153,135.494935041992,134.41173745901324,None,135.494935041992,136.4950531250215,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
13,negative,lonely,n',"(0, 100, 0)",,,,,,,,,,0,17,17,12,,,,,,,,,,,,,,,,,,,,,136.9950215840363,137.99451241700444,138.07814445899567,136.9950215840363,n,138.07814445899567,None,0.7286823330214247,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
10,neutral,letter,q',"(0, 100, 0)",,,,,,,,,,0,18,18,9,,,,,,,,,,,,,,,,,,,,,138.82799083401915,139.82828208402498,139.91178520902758,None,None,139.91178520902758,140.91103129199473,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
3,neutral,geography,q',"(0, 100, 0)",,,,,,,,,,0,19,19,2,,,,,,,,,,,,,,,,,,,,,141.428618792037,142.42828200000804,142.51140991703141,141.428618792037,q,142.51140991703141,None,0.6172165820025839,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
2,neutral,syllabus,q',"(0, 100, 0)",,,,,,,,,,0,20,20,1,,,,,,,,,,,,,,,,,,,,,143.16189837502316,144.16188458399847,144.2451188749983,None,None,144.2451188749983,145.24518308398547,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.74518137500854,None,space,2.4107796660391614,145.74518137500854,None,,,,,,,,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
1,positive,proud,p',,"(0, 0, 100)",,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.19369883398758,149.19481170899235,149.2777910840232,None,None,149.2777910840232,150.27791933401022,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
2,positive,glad,p',,"(0, 100, 0)",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.77837845898466,151.7779175839969,151.8614344589878,150.77837845898466,p,151.8614344589878,None,0.658569666033145,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
3,positive,happy,p',,"(100, 0, 0)",,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.54461587499827,153.5446500420221,153.6284252500045,None,p,153.6284252500045,None,0.9223499160143547,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
4,positive,playful,p',,"(0, 0, 100)",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.57871137501206,155.5787095000269,155.66224054200575,None,p,155.66224054200575,None,0.7495462080114521,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
5,positive,amazed,p',,"(0, 100, 0)",,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.42923504201462,157.42872025002725,157.52811908401782,None,p,157.52811908401782,None,0.8496962490025908,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
6,positive,valued,p',,"(100, 0, 0)",,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3953010420082,159.39516862499295,159.47840087499935,None,p,159.47840087499935,None,0.7617745830211788,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
7,positive,respected,p',,"(0, 0, 100)",,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.26182333403267,161.2617286670138,161.3449577090214,None,p,161.3449577090214,None,0.6080496659851633,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
8,positive,free,p',,"(0, 100, 0)",,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.97859666700242,162.97828445903724,163.06184983398998,None,None,163.06184983398998,164.06233054201584,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
9,positive,joyful,p',,"(100, 0, 0)",,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.56228429201292,165.56221087503945,165.6451979590347,164.56228429201292,p,165.6451979590347,None,0.537742541055195,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
10,positive,calm,p',,"(0, 0, 100)",,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.21180183399701,167.2123089589877,167.2950535840355,None,p,167.2950535840355,None,0.7091680829762481,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
11,neutral,language,q',,"(0, 100, 0)",,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.02885699999752,169.02892470901133,169.11173616698943,None,q,169.11173616698943,None,0.7615106659941375,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
12,neutral,condition,q',,"(100, 0, 0)",,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.89551666699117,170.89574895903934,170.97929512499832,None,q,170.97929512499832,None,0.8259129990474321,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
13,neutral,numbers,q',,"(0, 0, 100)",,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.82903712498955,172.82946366700344,172.91248858399922,None,None,172.91248858399922,173.91291825001827,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
14,neutral,ceiling,q',,"(0, 100, 0)",,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.412923166994,175.41259737499058,175.4964047500398,174.412923166994,q,175.4964047500398,None,0.6020503320032731,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
15,neutral,moderate,q',,"(100, 0, 0)",,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.12925649998942,177.12863891699817,177.21245954203187,None,q,177.21245954203187,None,0.7321369160199538,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
16,neutral,designating,q',,"(0, 0, 100)",,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.9628603750025,178.9626296670176,179.04561916703824,None,None,179.04561916703824,180.0457440839964,,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
17,neutral,participating,q',,"(0, 100, 0)",,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.54672004200984,181.54609216703102,181.62978700001258,180.54672004200984,q,181.62978700001258,None,0.7037099580047652,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
18,neutral,collecting,q',,"(100, 0, 0)",,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3630877090036,183.36259395902744,183.44635137502337,None,q,183.44635137502337,None,0.836152583011426,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
19,neutral,telephone,q',,"(100, 0, 0)",,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.31279079202795,185.31290349998744,185.395708459022,None,q,185.395708459022,None,0.8896283740177751,,,,,,,6,001,2021_Dec_01_1508,myproject,2021.2.3,59.944042236165224,
